Season_End_Year,Squad,Comp,Team_or_Opponent,Num_Players,Age,Poss,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,Gls,Ast,G_minus_PK,PK,PKatt,CrdY,CrdR,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per,xA_Per,xG+xA_Per,npxG_Per,npxG+xA_Per,Url
2021,Atalanta,Serie A,team,30,27.3,54.9,38,418,3420,38,89,65,83,6,7,67,3,2.34,1.71,4.05,2.18,3.89,77.2,72,55.9,128,2.03,1.47,3.5,1.9,3.37,https://fbref.com/en/squads/922493f3/2020-2021/Atalanta-Stats
2021,Atalanta,Serie A,opponent,30,27,45.1,38,418,3420,38,46,36,41,5,8,87,4,1.21,0.95,2.16,1.08,2.03,42.3,36.2,25.6,61.8,1.11,0.67,1.79,0.95,1.63,https://fbref.com/en/squads/922493f3/2020-2021/Atalanta-Stats
2021,Athletic Club,La Liga,team,27,26.6,49.8,38,418,3420,38,43,31,39,4,5,82,3,1.13,0.82,1.95,1.03,1.84,44.4,40.7,31.1,71.8,1.17,0.82,1.99,1.07,1.89,https://fbref.com/en/squads/2b390eca/2020-2021/Athletic-Club-Stats
2021,Athletic Club,La Liga,opponent,27,27.6,50.2,38,418,3420,38,41,29,36,5,6,80,5,1.08,0.76,1.84,0.95,1.71,36.3,31.9,24.6,56.5,0.96,0.65,1.6,0.84,1.49,https://fbref.com/en/squads/2b390eca/2020-2021/Athletic-Club-Stats
2021,Atlético Madrid,La Liga,team,25,27.3,52.4,38,418,3420,38,65,54,60,5,7,100,0,1.71,1.42,3.13,1.58,3,52.4,46.8,37.8,84.6,1.38,0.99,2.37,1.23,2.23,https://fbref.com/en/squads/db3b9613/2020-2021/Atletico-Madrid-Stats
2021,Atlético Madrid,La Liga,opponent,25,27.5,47.6,38,418,3420,38,22,15,21,1,4,59,3,0.58,0.39,0.97,0.55,0.95,32.7,29.7,23.2,52.9,0.86,0.61,1.47,0.78,1.39,https://fbref.com/en/squads/db3b9613/2020-2021/Atletico-Madrid-Stats
2021,Augsburg,Bundesliga,team,25,27,41.3,34,374,3060,34,35,23,33,2,5,70,4,1.03,0.68,1.71,0.97,1.65,36.1,32.3,24.5,56.9,1.06,0.72,1.78,0.95,1.67,https://fbref.com/en/squads/0cdc4311/2020-2021/Augsburg-Stats
2021,Augsburg,Bundesliga,opponent,25,26,58.7,34,374,3060,34,51,37,45,6,9,54,1,1.5,1.09,2.59,1.32,2.41,55.6,49,37.2,86.2,1.63,1.09,2.73,1.44,2.54,https://fbref.com/en/squads/0cdc4311/2020-2021/Augsburg-Stats
2021,Barcelona,La Liga,team,25,26.4,65.8,38,418,3420,38,80,51,76,4,8,72,2,2.11,1.34,3.45,2,3.34,78.9,72.6,57.4,130,2.08,1.51,3.59,1.91,3.42,https://fbref.com/en/squads/206d90db/2020-2021/Barcelona-Stats
2021,Barcelona,La Liga,opponent,25,27.4,34.2,38,418,3420,38,36,20,31,5,5,76,6,0.95,0.53,1.47,0.82,1.34,39.6,35.8,24.2,60,1.04,0.64,1.68,0.94,1.58,https://fbref.com/en/squads/206d90db/2020-2021/Barcelona-Stats
2021,Bayern Munich,Bundesliga,team,29,27.3,61.1,34,374,3060,34,98,75,89,9,10,44,3,2.88,2.21,5.09,2.62,4.82,75.8,68.2,53.3,121.5,2.23,1.57,3.8,2.01,3.57,https://fbref.com/en/squads/054efa67/2020-2021/Bayern-Munich-Stats
2021,Bayern Munich,Bundesliga,opponent,29,25.9,38.9,34,374,3060,34,44,41,43,1,3,50,0,1.29,1.21,2.5,1.26,2.47,41,38.7,31.7,70.4,1.21,0.93,2.14,1.14,2.07,https://fbref.com/en/squads/054efa67/2020-2021/Bayern-Munich-Stats
2021,Benevento,Serie A,team,29,28.7,42.3,38,418,3420,38,40,26,35,5,7,95,5,1.05,0.68,1.74,0.92,1.61,41.6,36.2,27.3,63.5,1.1,0.72,1.81,0.95,1.67,https://fbref.com/en/squads/4fcb34fd/2020-2021/Benevento-Stats
2021,Benevento,Serie A,opponent,29,27.2,57.7,38,418,3420,38,69,52,65,4,5,76,6,1.82,1.37,3.18,1.71,3.08,66.1,62.5,44,106.5,1.74,1.16,2.9,1.64,2.8,https://fbref.com/en/squads/4fcb34fd/2020-2021/Benevento-Stats
2021,Betis,La Liga,team,25,27.9,53.9,38,418,3420,38,50,35,42,8,11,93,8,1.32,0.92,2.24,1.11,2.03,46,37.8,29.9,67.7,1.21,0.79,2,1,1.78,https://fbref.com/en/squads/fc536746/2020-2021/Real-Betis-Stats
2021,Betis,La Liga,opponent,25,27.4,46.1,38,418,3420,38,47,31,39,8,10,83,2,1.24,0.82,2.05,1.03,1.84,45.5,38,29.6,67.7,1.2,0.78,1.98,1,1.78,https://fbref.com/en/squads/fc536746/2020-2021/Real-Betis-Stats
2021,Bologna,Serie A,team,37,27.2,50.9,38,418,3420,38,49,38,46,3,4,82,4,1.29,1,2.29,1.21,2.21,53.4,50.5,37.4,87.9,1.41,0.98,2.39,1.33,2.31,https://fbref.com/en/squads/1d8099f8/2020-2021/Bologna-Stats
2021,Bologna,Serie A,opponent,37,27.3,49.1,38,418,3420,38,63,40,56,7,9,84,1,1.66,1.05,2.71,1.47,2.53,64.7,58.4,42.7,101,1.7,1.12,2.82,1.54,2.66,https://fbref.com/en/squads/1d8099f8/2020-2021/Bologna-Stats
2021,Bordeaux,Ligue 1,team,28,27.6,49.7,38,418,3420,38,41,32,37,4,4,78,4,1.08,0.84,1.92,0.97,1.82,41.9,38.9,30.2,69.1,1.1,0.8,1.9,1.02,1.82,https://fbref.com/en/squads/123f3efe/2020-2021/Bordeaux-Stats
2021,Bordeaux,Ligue 1,opponent,28,25.8,50.3,38,418,3420,38,55,37,48,7,8,66,3,1.45,0.97,2.42,1.26,2.24,56.7,50.8,38.9,89.7,1.49,1.02,2.52,1.34,2.36,https://fbref.com/en/squads/123f3efe/2020-2021/Bordeaux-Stats
2021,Brest,Ligue 1,team,26,24.9,49.3,38,418,3420,38,47,31,44,3,4,62,4,1.24,0.82,2.05,1.16,1.97,47.5,44.4,33.7,78.2,1.25,0.89,2.14,1.17,2.06,https://fbref.com/en/squads/fb08dbb3/2020-2021/Brest-Stats
2021,Brest,Ligue 1,opponent,26,26,50.7,38,418,3420,38,64,43,55,9,11,78,5,1.68,1.13,2.82,1.45,2.58,55.6,47.3,34.9,82.2,1.46,0.92,2.38,1.24,2.16,https://fbref.com/en/squads/fb08dbb3/2020-2021/Brest-Stats
2021,Brighton,Premier League,team,27,25.8,51.3,38,418,3420,38,39,24,33,6,9,49,6,1.03,0.63,1.66,0.87,1.5,51.6,44.8,33,77.8,1.36,0.87,2.23,1.18,2.05,https://fbref.com/en/squads/d07537b9/2020-2021/Brighton-and-Hove-Albion-Stats
2021,Brighton,Premier League,opponent,27,26.4,48.7,38,418,3420,38,44,30,38,6,7,51,2,1.16,0.79,1.95,1,1.79,37.7,32.4,23.9,56.3,0.99,0.63,1.62,0.85,1.48,https://fbref.com/en/squads/d07537b9/2020-2021/Brighton-and-Hove-Albion-Stats
2021,Burnley,Premier League,team,25,28.3,41.7,38,418,3420,38,32,20,29,3,3,48,0,0.84,0.53,1.37,0.76,1.29,39.9,37.6,27.1,64.8,1.05,0.71,1.76,0.99,1.7,https://fbref.com/en/squads/943e8050/2020-2021/Burnley-Stats
2021,Burnley,Premier League,opponent,25,26.6,58.3,38,418,3420,38,54,47,51,3,3,32,2,1.42,1.24,2.66,1.34,2.58,57.6,55.4,43.6,99,1.52,1.15,2.66,1.46,2.6,https://fbref.com/en/squads/943e8050/2020-2021/Burnley-Stats
2021,Cádiz,La Liga,team,34,28.8,34.3,38,418,3420,38,33,16,29,4,4,81,3,0.87,0.42,1.29,0.76,1.18,34,31,19,50,0.89,0.5,1.39,0.82,1.31,https://fbref.com/en/squads/ee7c297c/2020-2021/Cadiz-Stats
2021,Cádiz,La Liga,opponent,34,27.5,65.7,38,418,3420,38,57,41,48,9,10,87,4,1.5,1.08,2.58,1.26,2.34,55,47.5,38.1,85.6,1.45,1,2.45,1.25,2.25,https://fbref.com/en/squads/ee7c297c/2020-2021/Cadiz-Stats
2021,Cagliari,Serie A,team,32,26.5,44.6,38,418,3420,38,43,30,39,4,5,77,3,1.13,0.79,1.92,1.03,1.82,45.5,41.8,30.6,72.4,1.2,0.81,2,1.1,1.91,https://fbref.com/en/squads/c4260e09/2020-2021/Cagliari-Stats
2021,Cagliari,Serie A,opponent,32,27.3,55.4,38,418,3420,38,59,45,54,5,5,76,5,1.55,1.18,2.74,1.42,2.61,63.1,59.4,48.2,107.6,1.66,1.27,2.93,1.56,2.83,https://fbref.com/en/squads/c4260e09/2020-2021/Cagliari-Stats
2021,Celta Vigo,La Liga,team,30,26.6,53.7,38,418,3420,38,55,39,48,7,7,109,5,1.45,1.03,2.47,1.26,2.29,47.7,42.4,33.2,75.6,1.25,0.87,2.13,1.11,1.99,https://fbref.com/en/squads/f25da7fb/2020-2021/Celta-Vigo-Stats
2021,Celta Vigo,La Liga,opponent,30,27.4,46.3,38,418,3420,38,56,37,49,7,8,102,6,1.47,0.97,2.45,1.29,2.26,49.5,43.4,32.5,76,1.3,0.86,2.16,1.14,2,https://fbref.com/en/squads/f25da7fb/2020-2021/Celta-Vigo-Stats
2021,Chelsea,Premier League,team,27,26,61.4,38,418,3420,38,56,38,48,8,10,51,3,1.47,1,2.47,1.26,2.26,64,56.4,42.4,98.8,1.68,1.12,2.8,1.48,2.6,https://fbref.com/en/squads/cff3d9bb/2020-2021/Chelsea-Stats
2021,Chelsea,Premier League,opponent,27,26.3,38.6,38,418,3420,38,35,26,32,3,4,56,3,0.92,0.68,1.61,0.84,1.53,32.8,29.8,22,51.8,0.86,0.58,1.44,0.78,1.36,https://fbref.com/en/squads/cff3d9bb/2020-2021/Chelsea-Stats
2021,Crotone,Serie A,team,31,27.8,46.4,38,418,3420,38,44,27,35,9,9,89,4,1.16,0.71,1.87,0.92,1.63,38.5,31.8,24.5,56.3,1.01,0.64,1.66,0.84,1.48,https://fbref.com/en/squads/3074d7b1/2020-2021/Crotone-Stats
2021,Crotone,Serie A,opponent,31,27.1,53.6,38,418,3420,38,90,68,85,5,5,90,5,2.37,1.79,4.16,2.24,4.03,71.6,67.9,51.6,119.5,1.89,1.36,3.24,1.79,3.14,https://fbref.com/en/squads/3074d7b1/2020-2021/Crotone-Stats
2021,Crystal Palace,Premier League,team,24,29.1,40.1,38,418,3420,38,39,29,36,3,4,56,2,1.03,0.76,1.79,0.95,1.71,32.4,29.5,20.9,50.4,0.85,0.55,1.4,0.78,1.33,https://fbref.com/en/squads/47c64c55/2020-2021/Crystal-Palace-Stats
2021,Crystal Palace,Premier League,opponent,24,26.4,59.9,38,418,3420,38,66,47,63,3,4,44,4,1.74,1.24,2.97,1.66,2.89,57.5,54.4,39.8,94.2,1.51,1.05,2.56,1.43,2.48,https://fbref.com/en/squads/47c64c55/2020-2021/Crystal-Palace-Stats
2021,Dijon,Ligue 1,team,33,25.7,46.2,38,418,3420,38,25,15,22,3,5,76,5,0.66,0.39,1.05,0.58,0.97,31.5,27.7,20.3,48,0.83,0.53,1.36,0.73,1.26,https://fbref.com/en/squads/8dfb7350/2020-2021/Dijon-Stats
2021,Dijon,Ligue 1,opponent,33,26,53.8,38,418,3420,38,69,44,62,7,10,54,1,1.82,1.16,2.97,1.63,2.79,75.3,67.7,48.8,116.6,1.98,1.29,3.27,1.78,3.07,https://fbref.com/en/squads/8dfb7350/2020-2021/Dijon-Stats
2021,Dortmund,Bundesliga,team,26,25.6,59.8,34,374,3060,34,74,57,71,3,7,44,1,2.18,1.68,3.85,2.09,3.76,68.6,62.9,51,113.9,2.02,1.5,3.52,1.85,3.35,https://fbref.com/en/squads/add600ae/2020-2021/Dortmund-Stats
2021,Dortmund,Bundesliga,opponent,26,26,40.2,34,374,3060,34,45,33,39,6,6,62,1,1.32,0.97,2.29,1.15,2.12,40.4,35.8,25.7,61.5,1.19,0.76,1.94,1.05,1.81,https://fbref.com/en/squads/add600ae/2020-2021/Dortmund-Stats
2021,Eibar,La Liga,team,30,28.2,49.6,38,418,3420,38,29,20,25,4,9,71,3,0.76,0.53,1.29,0.66,1.18,41.5,34.7,26.2,60.8,1.09,0.69,1.78,0.91,1.6,https://fbref.com/en/squads/bea5c710/2020-2021/Eibar-Stats
2021,Eibar,La Liga,opponent,30,27.5,50.4,38,418,3420,38,52,40,49,3,5,66,2,1.37,1.05,2.42,1.29,2.34,47,43.2,33.8,77,1.24,0.89,2.13,1.14,2.03,https://fbref.com/en/squads/bea5c710/2020-2021/Eibar-Stats
2021,Eint Frankfurt,Bundesliga,team,25,27.2,54,34,374,3060,34,63,52,55,8,8,82,1,1.85,1.53,3.38,1.62,3.15,56.1,50,43.1,93.1,1.65,1.27,2.92,1.47,2.74,https://fbref.com/en/squads/f0ac8ee6/2020-2021/Eintracht-Frankfurt-Stats
2021,Eint Frankfurt,Bundesliga,opponent,25,25.8,46,34,374,3060,34,51,40,47,4,6,64,0,1.5,1.18,2.68,1.38,2.56,48.4,43.6,33.3,76.9,1.42,0.98,2.4,1.28,2.26,https://fbref.com/en/squads/f0ac8ee6/2020-2021/Eintracht-Frankfurt-Stats
2021,Elche,La Liga,team,30,28.1,47.6,38,418,3420,38,33,25,31,2,3,99,3,0.87,0.66,1.53,0.82,1.47,30.5,28.2,21.9,50.1,0.8,0.58,1.38,0.74,1.32,https://fbref.com/en/squads/6c8b07df/2020-2021/Elche-Stats
2021,Elche,La Liga,opponent,30,27.4,52.4,38,418,3420,38,54,43,48,6,10,79,2,1.42,1.13,2.55,1.26,2.39,58.4,51.2,43.2,94.4,1.54,1.14,2.67,1.35,2.48,https://fbref.com/en/squads/6c8b07df/2020-2021/Elche-Stats
2021,Everton,Premier League,team,29,26.3,46.5,38,418,3420,38,45,32,41,4,5,59,2,1.18,0.84,2.03,1.08,1.92,47.1,43.4,32.9,76.3,1.24,0.87,2.11,1.14,2.01,https://fbref.com/en/squads/d3fd31cc/2020-2021/Everton-Stats
2021,Everton,Premier League,opponent,29,26.4,53.5,38,418,3420,38,47,33,44,3,4,66,1,1.24,0.87,2.11,1.16,2.03,52,48.9,33.5,82.5,1.37,0.88,2.25,1.29,2.17,https://fbref.com/en/squads/d3fd31cc/2020-2021/Everton-Stats
2021,Fiorentina,Serie A,team,30,26.6,46.2,38,418,3420,38,44,31,38,6,6,86,5,1.16,0.82,1.97,1,1.82,45.2,40.7,30.5,71.2,1.19,0.8,1.99,1.07,1.87,https://fbref.com/en/squads/421387cf/2020-2021/Fiorentina-Stats
2021,Fiorentina,Serie A,opponent,30,27.4,53.8,38,418,3420,38,57,39,49,8,11,81,2,1.5,1.03,2.53,1.29,2.32,55.1,46.6,38.9,85.5,1.45,1.02,2.47,1.23,2.25,https://fbref.com/en/squads/421387cf/2020-2021/Fiorentina-Stats
2021,Freiburg,Bundesliga,team,24,26.2,47,34,374,3060,34,51,34,45,6,6,62,0,1.5,1,2.5,1.32,2.32,46.2,41.7,29.2,70.9,1.36,0.86,2.22,1.23,2.09,https://fbref.com/en/squads/a486e511/2020-2021/Freiburg-Stats
2021,Freiburg,Bundesliga,opponent,24,26,53,34,374,3060,34,50,35,46,4,6,54,0,1.47,1.03,2.5,1.35,2.38,53.7,49.2,37.3,86.5,1.58,1.1,2.68,1.45,2.54,https://fbref.com/en/squads/a486e511/2020-2021/Freiburg-Stats
2021,Fulham,Premier League,team,28,25.2,49.9,38,418,3420,38,26,18,23,3,6,67,3,0.68,0.47,1.16,0.61,1.08,41.3,36.8,27.8,64.6,1.09,0.73,1.82,0.97,1.7,https://fbref.com/en/squads/fd962109/2020-2021/Fulham-Stats
2021,Fulham,Premier League,opponent,28,26.6,50.1,38,418,3420,38,52,34,45,7,7,40,1,1.37,0.89,2.26,1.18,2.08,52.9,47.7,36.2,83.9,1.39,0.95,2.34,1.26,2.21,https://fbref.com/en/squads/fd962109/2020-2021/Fulham-Stats
2021,Genoa,Serie A,team,34,28.3,44.7,38,418,3420,38,46,32,42,4,4,87,2,1.21,0.84,2.05,1.11,1.95,37.8,34.8,25.1,59.9,0.99,0.66,1.66,0.92,1.58,https://fbref.com/en/squads/658bf2de/2020-2021/Genoa-Stats
2021,Genoa,Serie A,opponent,34,27.2,55.3,38,418,3420,38,56,40,49,7,7,69,1,1.47,1.05,2.53,1.29,2.34,54.5,49.4,38.3,87.7,1.43,1.01,2.44,1.3,2.31,https://fbref.com/en/squads/658bf2de/2020-2021/Genoa-Stats
2021,Getafe,La Liga,team,31,26.7,42.8,38,418,3420,38,27,14,24,3,5,120,7,0.71,0.37,1.08,0.63,1,32.7,28.9,20.1,48.9,0.86,0.53,1.39,0.76,1.29,https://fbref.com/en/squads/7848bd64/2020-2021/Getafe-Stats
2021,Getafe,La Liga,opponent,31,27.4,57.2,38,418,3420,38,40,26,33,7,8,106,6,1.05,0.68,1.74,0.87,1.55,40.3,34.1,25,59.1,1.06,0.66,1.72,0.9,1.56,https://fbref.com/en/squads/7848bd64/2020-2021/Getafe-Stats
2021,Granada,La Liga,team,34,27.4,41,38,418,3420,38,46,30,43,3,5,97,6,1.21,0.79,2,1.13,1.92,39.5,35.9,23.8,59.6,1.04,0.63,1.67,0.94,1.57,https://fbref.com/en/squads/a0435291/2020-2021/Granada-Stats
2021,Granada,La Liga,opponent,34,27.6,59,38,418,3420,38,64,41,58,6,12,104,6,1.68,1.08,2.76,1.53,2.61,53.7,44.8,34.6,79.4,1.41,0.91,2.32,1.18,2.09,https://fbref.com/en/squads/a0435291/2020-2021/Granada-Stats
2021,Hellas Verona,Serie A,team,32,26.2,49.8,38,418,3420,38,38,30,35,3,3,91,1,1,0.79,1.79,0.92,1.71,43.5,41.3,31.1,72.4,1.15,0.82,1.97,1.09,1.91,https://fbref.com/en/squads/0e72edf2/2020-2021/Hellas-Verona-Stats
2021,Hellas Verona,Serie A,opponent,32,27,50.2,38,418,3420,38,46,31,40,6,7,81,2,1.21,0.82,2.03,1.05,1.87,50.3,45.2,33.8,79,1.32,0.89,2.21,1.19,2.08,https://fbref.com/en/squads/0e72edf2/2020-2021/Hellas-Verona-Stats
2021,Hertha BSC,Bundesliga,team,32,25.4,49.4,34,374,3060,34,40,29,36,4,6,67,3,1.18,0.85,2.03,1.06,1.91,42.4,37.9,29.8,67.7,1.25,0.88,2.13,1.11,1.99,https://fbref.com/en/squads/2818f8bc/2020-2021/Hertha-BSC-Stats
2021,Hertha BSC,Bundesliga,opponent,32,26.1,50.6,34,374,3060,34,51,35,44,7,8,68,3,1.5,1.03,2.53,1.29,2.32,47,40.9,32.1,73,1.38,0.94,2.33,1.2,2.15,https://fbref.com/en/squads/2818f8bc/2020-2021/Hertha-BSC-Stats
2021,Hoffenheim,Bundesliga,team,30,25.7,51.1,34,374,3060,34,51,38,46,5,6,68,4,1.5,1.12,2.62,1.35,2.47,51.8,47.3,35.9,83.2,1.52,1.06,2.58,1.39,2.45,https://fbref.com/en/squads/033ea6b8/2020-2021/Hoffenheim-Stats
2021,Hoffenheim,Bundesliga,opponent,30,26,48.9,34,374,3060,34,52,38,46,6,9,47,2,1.53,1.12,2.65,1.35,2.47,53.3,46.7,37.5,84.2,1.57,1.1,2.67,1.37,2.48,https://fbref.com/en/squads/033ea6b8/2020-2021/Hoffenheim-Stats
2021,Huesca,La Liga,team,27,28,48.3,38,418,3420,38,32,23,29,3,4,69,2,0.84,0.61,1.45,0.76,1.37,35.3,32.5,23.8,56.2,0.93,0.63,1.55,0.85,1.48,https://fbref.com/en/squads/c6c493e6/2020-2021/Huesca-Stats
2021,Huesca,La Liga,opponent,27,27.3,51.7,38,418,3420,38,51,37,46,5,5,64,2,1.34,0.97,2.32,1.21,2.18,44.3,40.7,29.5,70.2,1.17,0.78,1.94,1.07,1.85,https://fbref.com/en/squads/c6c493e6/2020-2021/Huesca-Stats
2021,Inter,Serie A,team,25,27.7,52.4,38,418,3420,38,84,62,76,8,9,61,2,2.21,1.63,3.84,2,3.63,74.8,68,53.4,121.4,1.97,1.4,3.37,1.79,3.19,https://fbref.com/en/squads/d609edc0/2020-2021/Internazionale-Stats
2021,Inter,Serie A,opponent,25,26.9,47.6,38,418,3420,38,34,19,29,5,7,84,3,0.89,0.5,1.39,0.76,1.26,38.6,33,24.6,57.6,1.02,0.65,1.66,0.87,1.52,https://fbref.com/en/squads/d609edc0/2020-2021/Internazionale-Stats
2021,Juventus,Serie A,team,30,27.7,57.1,38,418,3420,38,76,59,68,8,10,80,6,2,1.55,3.55,1.79,3.34,74.2,66.7,51.4,118.1,1.95,1.35,3.3,1.76,3.11,https://fbref.com/en/squads/e0652b02/2020-2021/Juventus-Stats
2021,Juventus,Serie A,opponent,30,27,42.9,38,418,3420,38,36,21,30,6,9,85,2,0.95,0.55,1.5,0.79,1.34,38.2,31.5,23.1,54.6,1.01,0.61,1.61,0.83,1.44,https://fbref.com/en/squads/e0652b02/2020-2021/Juventus-Stats
2021,Köln,Bundesliga,team,28,24.9,46.3,36,374,3060,34,33,23,29,4,6,63,1,0.97,0.68,1.65,0.85,1.53,39.1,34.7,24.6,59.3,1.15,0.72,1.88,1.02,1.74,https://fbref.com/en/squads/bc357bf7/2020-2021/Koln-Stats
2021,Köln,Bundesliga,opponent,28,26.2,53.7,36,374,3060,34,60,43,52,8,9,67,0,1.76,1.26,3.03,1.53,2.79,55.3,48.5,37.9,86.4,1.63,1.12,2.74,1.43,2.54,https://fbref.com/en/squads/bc357bf7/2020-2021/Koln-Stats
2021,Lazio,Serie A,team,30,29.4,53.1,38,418,3420,38,59,40,53,6,10,107,5,1.55,1.05,2.61,1.39,2.45,59.8,52.4,40.2,92.7,1.57,1.06,2.63,1.38,2.44,https://fbref.com/en/squads/7213da33/2020-2021/Lazio-Stats
2021,Lazio,Serie A,opponent,30,26.9,46.9,38,418,3420,38,53,33,43,10,10,87,3,1.39,0.87,2.26,1.13,2,47.8,40.3,28.4,68.7,1.26,0.75,2,1.06,1.81,https://fbref.com/en/squads/7213da33/2020-2021/Lazio-Stats
2021,Leeds United,Premier League,team,23,26.1,57.6,38,418,3420,38,60,45,56,4,4,61,1,1.58,1.18,2.76,1.47,2.66,57.5,54.5,42.5,97,1.51,1.12,2.63,1.43,2.55,https://fbref.com/en/squads/5bfb9659/2020-2021/Leeds-United-Stats
2021,Leeds United,Premier League,opponent,23,26.5,42.4,38,418,3420,38,52,36,44,8,9,49,2,1.37,0.95,2.32,1.16,2.11,62.9,56,41.6,97.6,1.66,1.1,2.75,1.47,2.57,https://fbref.com/en/squads/5bfb9659/2020-2021/Leeds-United-Stats
2021,Leicester City,Premier League,team,27,26.5,54.6,38,418,3420,38,64,45,54,10,12,61,0,1.68,1.18,2.87,1.42,2.61,56,46.9,33.1,80,1.47,0.87,2.35,1.23,2.11,https://fbref.com/en/squads/a2d435b3/2020-2021/Leicester-City-Stats
2021,Leicester City,Premier League,opponent,27,26.5,45.4,38,418,3420,38,48,29,44,4,4,61,1,1.26,0.76,2.03,1.16,1.92,47.7,44.7,34.2,78.9,1.25,0.9,2.16,1.18,2.08,https://fbref.com/en/squads/a2d435b3/2020-2021/Leicester-City-Stats
2021,Lens,Ligue 1,team,27,26.4,51.4,38,418,3420,38,53,35,43,10,12,94,7,1.39,0.92,2.32,1.13,2.05,56,46.9,34.7,81.6,1.47,0.91,2.39,1.23,2.15,https://fbref.com/en/squads/fd4e0f7d/2020-2021/Lens-Stats
2021,Lens,Ligue 1,opponent,27,26,48.6,38,418,3420,38,51,25,40,11,11,76,7,1.34,0.66,2,1.05,1.71,47.6,39.2,27.3,66.5,1.25,0.72,1.97,1.03,1.75,https://fbref.com/en/squads/fd4e0f7d/2020-2021/Lens-Stats
2021,Levante,La Liga,team,29,28,52.4,38,418,3420,38,45,35,42,3,6,68,1,1.18,0.92,2.11,1.11,2.03,41,36.4,28.5,64.9,1.08,0.75,1.83,0.96,1.71,https://fbref.com/en/squads/9800b6a1/2020-2021/Levante-Stats
2021,Levante,La Liga,opponent,29,27.4,47.6,38,418,3420,38,55,42,52,3,4,87,7,1.45,1.11,2.55,1.37,2.47,53.9,51,38.7,89.8,1.42,1.02,2.44,1.34,2.36,https://fbref.com/en/squads/9800b6a1/2020-2021/Levante-Stats
2021,Leverkusen,Bundesliga,team,30,25.4,59.9,34,374,3060,34,52,41,49,3,3,58,0,1.53,1.21,2.74,1.44,2.65,47.2,45,33.8,78.8,1.39,0.99,2.38,1.32,2.32,https://fbref.com/en/squads/c7a9f859/2020-2021/Bayer-Leverkusen-Stats
2021,Leverkusen,Bundesliga,opponent,30,25.9,40.1,34,374,3060,34,37,27,36,1,2,50,3,1.09,0.79,1.88,1.06,1.85,40.4,38.8,27.7,66.5,1.19,0.81,2,1.14,1.96,https://fbref.com/en/squads/c7a9f859/2020-2021/Bayer-Leverkusen-Stats
2021,Lille,Ligue 1,team,21,25.4,53.9,38,418,3420,38,62,39,57,5,5,68,2,1.63,1.03,2.66,1.5,2.53,50,46.2,36.1,82.4,1.32,0.95,2.27,1.22,2.17,https://fbref.com/en/squads/cb188c0c/2020-2021/Lille-Stats
2021,Lille,Ligue 1,opponent,21,26.2,46.1,38,418,3420,38,21,17,20,1,2,76,7,0.55,0.45,1,0.53,0.97,26.7,25.2,19.4,44.6,0.7,0.51,1.21,0.66,1.17,https://fbref.com/en/squads/cb188c0c/2020-2021/Lille-Stats
2021,Liverpool,Premier League,team,28,26.8,62.4,38,418,3420,38,65,43,59,6,6,40,0,1.71,1.13,2.84,1.55,2.68,72.6,68.1,50,118.1,1.91,1.32,3.23,1.79,3.11,https://fbref.com/en/squads/822bd0ba/2020-2021/Liverpool-Stats
2021,Liverpool,Premier League,opponent,28,26.6,37.6,38,418,3420,38,42,29,38,4,8,56,2,1.11,0.76,1.87,1,1.76,45.3,39.3,29.7,69.1,1.19,0.78,1.97,1.04,1.82,https://fbref.com/en/squads/822bd0ba/2020-2021/Liverpool-Stats
2021,Lorient,Ligue 1,team,27,26.8,44.6,38,418,3420,38,48,26,39,9,10,69,3,1.26,0.68,1.95,1.03,1.71,48.8,41.6,31.2,72.7,1.29,0.82,2.11,1.09,1.91,https://fbref.com/en/squads/d2c87802/2020-2021/Lorient-Stats
2021,Lorient,Ligue 1,opponent,27,25.8,55.4,38,418,3420,38,67,44,57,10,11,77,6,1.76,1.16,2.92,1.5,2.66,53.1,44.9,33.2,78.1,1.4,0.87,2.27,1.18,2.06,https://fbref.com/en/squads/d2c87802/2020-2021/Lorient-Stats
2021,Lyon,Ligue 1,team,29,25.8,54.9,38,418,3420,38,76,46,65,11,11,66,10,2,1.21,3.21,1.71,2.92,84.6,76.4,55,131.5,2.23,1.45,3.67,2.01,3.46,https://fbref.com/en/squads/d53c0b06/2020-2021/Lyon-Stats
2021,Lyon,Ligue 1,opponent,29,26.3,45.1,38,418,3420,38,41,24,36,5,7,77,8,1.08,0.63,1.71,0.95,1.58,43.2,37.9,25.1,63.1,1.14,0.66,1.8,1,1.66,https://fbref.com/en/squads/d53c0b06/2020-2021/Lyon-Stats
2021,M'Gladbach,Bundesliga,team,23,26.9,51.9,34,374,3060,34,63,44,53,10,11,61,2,1.85,1.29,3.15,1.56,2.85,55.2,47,34.6,81.7,1.62,1.02,2.64,1.38,2.4,https://fbref.com/en/squads/32f3ee20/2020-2021/Monchengladbach-Stats
